dim0	dim1	cluster
9.198455524653992	2.137967048884337	37
-4.253351974184725	-6.544915519431618	61
3.428319185311696	4.436794710028587	20
-3.1946599420857815	-5.955389467344694	61
1.0272243555577845	2.509558055958669	5
7.018280113610098	-2.5402688781780576	30
3.2314688695514624	-8.890252155183024	60
-0.531089553541584	2.0274377352221156	3
-4.224700994703948	3.4360875702468694	80
-1.527593604448446	-8.303186040219654	59
3.8426493468976735	9.521408763945443	2
9.828434273899477	-0.45698774607914494	47
-5.988807048833738	9.299216308396378	9
3.1510761133017087	10.823890264837951	16
-4.688077883099008	-7.006899104983962	58
-4.4699010913105175	-4.320580352576437	61
-0.02406027040721037	5.9777730344591	10
2.045005399808283	2.350461068127693	17
-5.961165212639169	1.8559200125126993	92
-4.22427184686725	-8.22454023649992	65
0.16235354603866758	-7.929005610702121	55
-7.182458179423385	-8.068494662179763	63
-4.398370512288445	-6.61972383231553	58
-0.06281281168932984	8.322674093316895	0
4.354290887832977	-4.420451673065499	52
6.308794418798894	-9.10295093416229	42
4.373501430106243	-5.009344845284242	25
8.384179985226808	3.5733783383882796	28
4.3097959767431275	-8.771042326021435	39
0.15740120987473766	-8.530878456621897	55
2.283764573558389	1.8748696534443985	17
4.349797571810014	-5.190784048078243	25
-1.673346281219124	-4.721289579958192	84
1.6346216835410006	10.181418514688076	15
5.552768610504134	3.4521653654779665	34
-1.048823736064087	-1.688729987944189	64
-10.918132804978006	6.116150126266525	76
5.074225256845613	1.7130543270709777	41
-8.788082499251818	2.8847524824168724	66
-6.090384816981803	8.436238151642113	4
6.392963501000494	-7.304920580473521	32
-1.1331172224124384	4.71209190769075	10
3.8995919198493225	-5.009988991244645	25
-3.699753516103826	-6.789004588365174	61
-8.576013231434533	9.19038436088058	90
8.726559189221355	-11.301033789857495	50
3.892834943211724	-6.9656400408886014	39
-4.396786857768	-4.014588459695587	72
-9.7867261780799	-4.796674879861683	79
5.275471765265911	-8.799018378688007	39
10.556255138244493	4.173889594334716	21
9.933271957706213	3.0317178386632984	28
-1.3278585862665964	-2.055111175315669	64
6.329892059695664	-6.913883053783711	32
-0.1258506505220266	-7.56192443653193	55
0.586618751944672	-1.7212891453556034	45
-4.408111016738613	-8.393483832371048	65
9.636531899728748	-7.640104426508422	44
-2.402370099757153	-6.1163194295053565	78
6.058778221742708	-2.217754311406196	30
-0.19227504070923185	6.093902330788499	10
5.737147545850963	-2.410738597197962	30
6.168509642456582	6.876079276555677	11
5.775942467950261	-7.460687777693	32
5.085672833396893	1.3766600120149137	41
1.0234580694497455	1.66706542596862	17
2.779577592577333	2.3526695647085862	17
5.910872526881441	1.8325934622647457	40
11.12407925181396	-8.657688604169255	38
4.21738781999566	-7.659984035700373	39
4.940988339122115	5.740481874843605	11
-1.5113358421405574	-6.3476355475558055	78
5.471793218598482	6.470785653073181	11
5.079181926166063	0.330390320560741	27
9.43249102030468	6.578836335179148	29
1.3119000034368329	2.3509486656321723	17
7.699322180160127	-4.6296873375292895	48
4.717941885158187	0.008530389401797511	27
-7.678712556411883	4.167377444761612	66
-10.497458451498305	-1.0498260510962207	57
-2.081035260306391	4.417373751471886	99
9.667288882361449	2.192963907489784	37
-0.3805905567330382	5.579209897831175	10
4.655999274202919	-4.522987079892393	35
7.051525581510595	4.380773453536434	22
4.556536314378492	-9.380282921899932	49
6.792518831577029	-8.221521109374061	32
-6.893052582425415	-8.83360977657024	68
3.6543403704241575	-8.572142569167852	39
-7.0000600805284385	-7.806937796803365	63
-4.924803695395709	1.8907174206779918	92
1.6456649592557009	1.529144329472567	17
6.6809673340191305	-7.037587553551255	32
-4.447853361776453	-7.569245162811222	65
-1.806203940004008	-6.557664611696923	78
9.129319419894667	2.895758206415177	28
-2.5415836985948452	8.786379816027424	6
-8.870365049942887	7.0812016295116775	76
-0.920213198105065	3.8938268408153274	1
-6.155089083232828	-9.128461642557175	68
6.369488393106558	0.48193909765022636	40
-7.126024438920487	3.7968864809927996	69
-0.9653674936265252	6.567315738854236	18
-1.833835092914395	-8.270466941668422	59
4.350473895441557	-4.412742718806374	52
-9.2569924873254	8.474880973751834	90
-0.6833737982883363	-8.837459441501704	59
-9.458134264064267	-3.8599731066146523	79
8.64521262020757	-7.484196093900361	44
-7.305512705299197	2.6011054387367474	69
-2.151238642012341	7.820268323509955	98
0.28224099183890594	0.7215212920551701	46
-8.236602398944845	6.892594679263582	73
1.5699291377085556	-5.694124872192821	51
3.0089188975764967	-9.777728046929507	60
8.007222955459271	-2.697127405818585	48
-9.771538481365772	3.4812891016537133	93
7.179110065267327	2.073287161486194	40
7.200320919313918	-9.250098362572574	50
3.804677757408102	-5.035053691080784	25
0.6260649023366089	1.255352498637011	3
-4.679716210351588	-11.361149139852984	68
-7.455994441739369	-6.025930027853509	63
4.111183084994267	-10.328140977383018	49
3.4877291151933183	-5.524384844861084	25
4.907668539854587	-4.200449822120354	52
-0.7246793288793748	5.463271690176175	10
9.936860885725274	5.967648678375954	21
-9.635781869309813	6.375975843132602	76
9.0162240112609	5.476602703057849	31
-5.0143465488992645	-6.69446707742603	58
-8.414182964175222	2.4754759358081473	66
8.137363587823423	-1.9488038170387687	30
-5.349063323330954	-3.8597476363193457	87
-10.567719784902884	-3.559218774040243	83
-8.146070741620843	-8.457477153270258	85
2.779961197775453	-1.5488272029585652	26
3.0095905035974377	-6.13635808381173	25
11.196575305367608	8.260248634775605	24
-6.21339998285876	9.702683656757973	91
5.904566072483892	3.0899969466825215	34
2.5158870362555774	-6.436286649051288	25
-4.034491426110499	3.8795573778829398	80
-0.40370849048837143	1.176870564384448	3
2.832206893081789	9.824764411295392	2
2.0294873390173986	-7.161225552993422	53
7.6217016733453455	4.272860690069457	22
-1.150976587454425	2.004287751356016	3
1.0466727306919146	-2.4378415005333274	45
4.576277384195018	-2.043182289617853	52
3.7603859689487082	-5.131238485886552	25
6.328855340327172	-5.267643592356511	35
5.4840921461074865	8.018913299874054	8
2.1776880637328473	-6.5701778414403345	51
4.140226548987074	-10.735228720221736	86
1.571179382682745	-5.823939602682095	51
-7.11660115985757	10.024143532576787	91
-4.323898389098749	3.026031837245682	80
8.169592276920318	-10.18195627730392	50
0.5720070163652395	-8.056074452250645	81
-6.161945593386004	-9.568920575026057	68
6.752661493359222	-2.131925977628943	30
10.074112202800443	7.3736317277370205	24
4.409654279131275	3.999724089301074	20
-7.121563673903855	-11.768060025791852	68
6.034420080239031	4.40825397724257	22
1.667916640174215	2.0831990549231643	17
5.555262293171696	0.3902659435256895	40
1.7452653553113948	-7.134471383525901	81
-4.875693857073608	4.351199642322448	89
-2.295474053221038	7.9954547891200844	98
-4.889797012389005	8.158679954732609	94
-2.9886423554386283	1.369086124330457	97
-5.6786164155455126	-5.77675715067487	58
6.671056718514572	8.247097131908486	8
0.8631542662305403	2.4589072092637414	3
4.26404341196896	-4.507945382318383	25
-5.691704740887852	7.558896835101242	12
4.695755910301513	-9.27851064263625	49
1.7846348200384081	-8.101850665750778	53
-4.323589266142479	-1.9117607683355589	72
-2.8331261472081852	-5.59948079766315	61
4.523783240016361	7.823623500191268	11
-5.408464449013962	6.243934413577589	89
7.3215490568683315	8.644148546841446	43
3.709593016424632	-4.04230496967841	36
-8.018109037004054	-8.479862489515146	85
-6.509108730336094	-5.226958887465093	87
-5.210060767412411	8.494736252261555	94
10.70381202560055	-3.6545782067083263	33
5.494440290176457	0.7746242129105901	40
8.23752740060022	1.0870726878887198	37
1.627684705751967	-3.8942216215240997	36
-10.547641236373927	-2.365757335462926	83
4.926265006945573	7.857230891910604	11
5.542900618755094	3.207955219093636	34
9.254495328610364	6.456991223748496	21
5.881164024848728	-3.4941606773588223	52
8.747919451175994	-1.4142341357093349	47
0.1296531611516959	3.831627200750091	10
5.501277737877153	-8.153659223435188	39
-0.4108359376547309	-9.901215317398155	56
-8.289911067063901	-9.261997680058226	85
3.4581800953797925	-5.090494100080462	25
10.061431890842837	1.4343078330459584	37
0.8892684173136195	7.527430203816634	0
5.193932350297517	-1.8380221975250473	27
10.258222482216912	-8.06450270777515	38
-7.313953446577352	3.227887781332279	69
-0.0007312607602095733	-3.972996343944754	70
-1.0316071766119517	-4.980749662273532	84
-0.30402656616849555	0.8313722324779351	3
7.834106935443687	-9.465742735256658	50
-5.955512925421187	-5.846723271088884	58
-4.4248471199321795	-0.8797666058689777	71
-4.876530828235511	-8.723867703547697	65
4.301988331509675	7.438868464734288	11
-6.635348798290478	-4.4084441926654145	87
8.92069908904526	-1.7149524252699755	33
3.2681213210722166	-0.8638426888723787	26
2.4422476550304553	1.7441062846846667	17
-10.544565989314451	-3.4078242480075875	83
0.37639377368841087	8.061303740393678	0
-2.317968324495465	0.8965601675172201	62
2.2730675481415266	-1.852280339708613	26
-8.538278437376917	3.527486423791305	66
-4.417789993320693	-2.422207080698028	72
6.81637139747523	0.6171042718993515	40
-6.139668457958934	9.089948960739704	91
7.678192569890687	-2.586131831904564	48
-0.0009579395231824606	3.3983390476312336	3
5.927209411693596	-6.135643003692545	35
-7.643097145345671	-7.569902320092768	63
-10.58726864309417	-4.726678459623405	83
-7.122417958805336	7.973167368183563	82
-2.0187197556656584	-8.238684578227648	59
8.906072153728589	3.9452967410758704	28
3.7546054111995164	5.562113627354796	11
-4.386509568667088	3.6141276938663753	80
0.003915859443752945	-1.4631007605325241	64
11.23584258759166	3.456704297117135	28
10.486708884871275	2.765001364171177	28
2.398883106423485	-1.7342104721522675	26
5.691147258517768	-3.4845570497520226	52
-2.0212091471897686	-4.30717848924222	84
6.339640332088852	4.053147114116518	34
9.012704698920121	2.4296723072395716	28
7.298740073961158	-6.952544779991333	32
9.238683878158051	-0.5529511258920197	47
8.368475698356706	2.7087125571104402	28
4.162229884005254	-9.38943047267253	49
1.1102220469687138	-2.2561763649882507	45
5.169982152101625	8.87422196711797	8
2.118646558202832	-4.779666589110601	51
8.741146027356807	5.356421520150713	31
6.139834896887185	-9.761640876974665	42
2.7807614988591176	10.818808341822988	16
-0.8479865773913349	4.607391231910391	10
8.91599165051218	2.316532709007119	28
-6.573331462692314	10.13414455821027	91
7.062518545202168	-0.661436716998673	30
3.30532597468863	2.628711361583314	20
-4.814890618567231	9.37105769202661	94
6.495654049879373	-8.352533090633955	32
-2.16671028054814	-7.810228302255258	78
5.356583437062007	-7.842240059582191	39
1.7999766963523607	9.179248377078011	15
-8.865172739608145	3.2808597061945965	66
-0.6747388264607382	5.996560285495821	10
7.741583138087742	1.7028637983294215	40
4.416083377572415	8.119873434576741	8
-2.2967915557638694	-6.198970876443463	78
-9.27790033359513	-1.7133693777500927	57
-7.472246103786565	1.8775855231495306	75
6.415671868277074	-9.260483149196766	42
0.054866728367058526	4.97681892717269	10
6.711537104901123	8.004607958245414	43
-5.212062685745368	8.4452925112165	94
-2.257656354997582	6.798592854517247	18
-0.7657440226582624	1.5159840739420472	3
7.2845988042469125	0.7553577906326383	40
8.232902958795664	-1.1604832353396108	47
-6.485527175025114	-5.3196083725701016	87
6.200317005672873	1.0615050861472308	40
-1.5909230982664746	7.865246609408256	18
10.72115623453005	4.18911212448903	21
9.126343099432871	7.873185407754165	23
-9.700529526082182	-9.605722638625378	74
-6.986686094606377	-2.9945201835032753	95
-10.673265798652256	-3.2495673213314706	83
-8.709745360859413	-6.621003220358993	77
3.663323502193983	7.68712714429045	2
-2.7188186311314637	7.256747217058986	98
-4.4501922570926435	4.882037156224127	89
-9.401618510331444	-7.659703827211477	77
9.177922843078258	4.347031183827146	31
-7.494603161951096	7.6003033231771315	82
2.844967456942216	-0.22925403894519114	26
-9.477399762614478	6.30594423055805	76
1.2605497493537097	6.046456108104021	19
3.7732694707571053	-0.04523546485917662	27
-5.619720748212832	-9.007195067371518	68
4.668618604753766	9.830220759233304	16
-2.7359868941497814	-6.467488629236867	78
-7.552551173763066	-7.089100772157569	63
2.4892796640381603	9.376722922070163	2
-0.3588054275265201	-8.29593796915356	55
7.532117473271159	2.8571654173515646	34
-0.8315829438625582	3.299965707354973	1
1.32804727227861	-8.260493886824314	53
-3.624210463622214	4.592525793994826	13
1.3541400340828678	-10.581803260356732	54
-0.4047510807609722	0.9671273012437901	3
5.4539092389870545	-3.625169484313109	52
-2.083581409002827	-10.621123110222172	59
0.11017221474791761	7.484142712654874	0
-6.045201900314571	1.784053016015617	75
0.026643610510139748	8.213549797218537	0
8.730254561694927	1.7370285670711736	37
1.8792768814792296	-8.467676205211804	53
4.457761513082308	-8.139592122094735	39
-3.4033700568644454	5.12643324934431	13
-3.984375314948784	-2.8934389787307864	72
-5.60377952862645	-6.2514989870405255	58
-1.1212318214249601	5.786228102396928	10
-3.2584021285634055	-4.005120066042723	72
11.120713416385936	2.3511649772195264	37
-4.622053730939269	-8.295519574461203	65
-0.177376065008922	-0.7532790450405229	46
3.035132095271269	-2.0203023927419337	26
5.7135345225628384	-5.4730198012843205	35
2.3187848999488105	-2.4170217259473263	45
2.3598591467605905	-9.700524415055769	60
-8.6819658227178	4.089685341827089	66
2.888844652529787	-11.309081954137108	60
-2.9271148332746906	-1.1164542848947208	96
8.202700067358865	1.8521452026925718	28
-2.1930961658267627	-0.44813788672696964	96
1.624680383504284	2.4835161373647523	5
-0.9730113708224513	8.248647760705232	0
-9.041706824590982	-8.609468850020344	77
-3.9764252070463746	-6.82423200029538	61
0.5074504495715307	-9.16178255004822	67
-4.482126681851857	-7.095675869303707	58
2.122196216294716	-6.252729373201243	51
-4.464046940735285	-7.2051015204826365	58
8.339258017939725	5.756052708826543	31
4.184035225781384	-6.811680540993519	39
-5.321590488621496	-10.097536927046836	68
-8.37671091916609	8.567908076126503	90
2.893666516732082	-5.888183623635777	25
-5.569278456983643	8.921052491773207	94
-7.0852734830588515	9.2673727401741	91
1.998472881388206	-0.9056605332245511	26
-9.979313441970557	1.0835786321997518	88
-10.510635446603258	-3.1403935277091666	83
4.224174174799302	-3.9182600397422833	52
4.966074383773889	-0.006590500242495745	27
-8.214558807723158	-8.755702320325547	85
-3.269241755122782	3.1730578098770392	80
3.458235249540949	0.3546997811967223	41
-3.982517220685698	-2.72346804007537	72
-2.5584530803783583	8.91459066469583	6
2.444410067718031	8.047470636071404	2
1.0797227394755002	-4.696396945072038	51
7.88852120547627	4.459045384335276	22
-3.1852771821953896	7.685976003492923	98
-1.3087340801538536	8.77772410970567	14
-8.889651424031168	-9.931700514535466	85
-2.359820809942906	-1.836967329043921	96
2.221131044086415	2.22680494268349	17
3.563712856111476	-0.5652193672817769	27
7.523405796344362	-6.395658182751411	32
4.391062480060144	-4.79272886994883	25
6.009228494156969	-4.725248198437432	35
-3.700241672493791	-6.533107747118911	61
9.285294170164184	3.628413470438009	28
4.599237067623877	-3.749732089445701	52
-3.164503361733848	9.611484761535792	6
-7.513142988519852	-7.118249483060351	63
-0.8883748975959431	-4.123095255967834	84
1.6995559748166564	-7.683745185072606	53
2.6029288304094838	-3.6745561336936094	36
1.0393294551181116	-7.193410416626225	81
-9.090559740288992	8.398929308019168	90
-7.911642306976691	3.8591374010645056	66
-1.3728281089357102	5.857812278094493	99
2.849616963730827	-6.402183347007341	25
-8.12675739653314	8.90999987278446	7
9.070766962595203	6.368994006444991	21
-6.319822779531012	-7.293259701296183	63
6.329911568012606	-6.126404681963399	35
0.15594114236877088	4.95587889595293	10
4.352389722721276	4.413832912637747	20
6.770107582318551	-5.153428073577031	35
-5.489564430194294	-6.699665542818014	58
1.7693349548344872	2.418000559157953	17
-3.5502897666422517	-3.106594411640049	72
6.171743708226027	0.716834865502118	40
3.862519836750403	-5.173864831110593	25
0.7706683931090996	2.4459210807553724	3
-7.734153074701974	2.022713159331946	75
8.927542303792292	-8.40988300770792	50
0.7544920222437181	7.603259078668594	0
-2.0136404749007006	8.81021401265141	14
9.156144758957506	2.3892972405811017	28
-6.754170184030272	-10.368916928656654	68
-1.8896923712122293	4.011450446104039	1
9.627358980984505	7.072068260452412	29
2.8640760027344503	-5.112479470096556	25
1.9603311412890716	-6.803115066868594	81
7.047189537366316	-3.3809940485217265	48
-4.52750735778156	-4.305758588708072	61
-2.1342843641838156	-6.602878146929857	78
-9.522365601657619	-6.654818810297874	77
-9.030666906970877	2.238370513848974	88
-4.379406905391446	-5.73121181874172	61
1.247785887266962	-10.468848396255748	54
-1.1904041506456915	-4.335953341253072	84
5.80479872353588	-3.807371854376164	52
-7.53128902040728	2.418571355911975	75
-10.072103818991957	-8.495643846419245	74
-6.390828517112692	9.266831715047234	91
9.582960681245671	4.242586886518923	28
7.871175795942446	-1.375483503131589	30
-6.08185696541026	0.9028319921139645	75
-0.4135733642603626	-9.548278608056792	56
3.4147428486818145	-3.2664001934214983	36
2.356153801184165	-6.348527220514106	51
2.321685064833046	-2.9638577562883013	36
5.765769984714201	0.3465790949130684	40
-5.347218198936911	-7.105204448882071	58
-1.0791127651936683	-6.8693482048606604	78
-6.175931869246606	8.885409668154576	4
-8.564629181902587	10.240689196541016	7
4.886955643493516	-9.995927060345815	86
9.327923821550545	3.9311741097553217	28
4.05770025785016	-7.697132904525081	39
2.9818258223999745	1.4557455405566027	41
4.882088089374822	6.010832360175176	11
-4.193944635856623	8.631324746058082	94
6.468889949469589	-10.087490418989827	42
1.7843988459915783	2.4028370065054663	17
1.4691752770200281	2.2246951077503643	17
-10.662941742793588	3.1582849956807486	93
3.544111735457563	-2.1402963766500265	26
0.06987966377812255	-1.4126708080434933	46
3.644031281354567	9.309685036468178	2
-1.6462888041763417	-7.196507118287618	78
9.032020708792219	-3.387702516679403	48
3.0983913791930706	-5.07729433114813	25
0.19985201708242406	1.3494060415703473	3
-8.319353587074126	5.299418373136663	73
-6.474029786672951	7.3979622444093	4
-3.896410881262665	-5.311903199391481	61
6.315270709556171	-8.794757932519929	42
6.478905893058013	-8.532183053345166	32
-1.9222868178325119	-7.094502380020907	78
-11.166246253067168	-4.6121660077147535	83
-0.20380344279092943	8.382208323098283	0
-6.50470317524843	3.4694852657204502	69
3.332160255539189	-8.202524533487447	39
0.8649882253780897	-8.743804529378723	67
6.494390666568294	-11.659608884250115	42
-5.639832456050911	1.7894401080933235	92
-6.469541872665538	-7.746111512704258	63
3.2866122735528642	-8.799470342421746	49
5.087282870144737	10.204835541869615	16
2.294508080844016	-6.634300218467195	51
7.2938467712252475	1.4554602324193364	40
3.8956427636809385	-7.602519067839385	39
-4.3129298240432945	-3.456551088128327	72
9.201040015016446	4.129348886340354	28
1.5421394046364933	-5.51924273700142	51
9.551137292126011	-3.7922761436820944	33
-9.131984186168019	-1.951965811267276	57
2.9444560435305878	-5.209658761478544	25
0.2909929445182112	-7.898626732797662	55
1.493392805507756	-2.2451740087366643	45
4.817047372525153	11.271367426787572	16
-0.6183770890957565	5.973687571739298	10
5.182016607380024	-7.448544429944995	39
2.9865316542407454	0.15562067687503636	26
1.7918526910789603	-4.2188292451414515	36
3.4384525240861126	-11.309208580404851	60
-4.868672038867289	8.818855430686433	94
-10.746240956312688	2.7358837513578735	93
-8.464133576962922	1.9542543887784736	88
6.540392996300828	6.4252734917693655	11
9.261716906186281	3.2756835534473665	28
5.31029510180509	-6.865115074174871	39
4.203538921178726	-1.4366648047996142	27
-3.0009804483860396	5.190081281154386	13
-7.981800233013613	9.243593962757313	7
-3.6486063755066214	2.374106384867082	80
-7.349716117793021	7.701043299808038	82
2.4369663852888603	1.0587695065171636	17
-10.567357128248895	-4.020538644937316	83
0.904289618733181	-1.4990698032700107	45
-3.7300017588753085	-1.742656864735935	72
-4.5284859541648075	2.295708979171984	92
-2.7169263577780267	3.2714666213589263	97
4.160769066182789	-2.1791351589484678	52
7.085162600033698	-9.679382107880642	42
-9.782230514016884	4.563450466020249	93
-5.8288898017574455	0.4630060187680274	92
-3.74355792304599	10.701072338674663	9
5.653146611444353	3.434985178368226	34
-6.6523684845819115	10.288000061402041	91
2.019428103147132	10.312439614422107	15
-4.955114934601498	-4.748250547911339	61
-6.333839675836519	-5.754099421563678	63
6.103890889028142	3.758108369542145	34
2.374354500858571	-2.2905475396315893	26
-0.7051967296815489	7.967404891763775	0
9.52929491873051	3.4741458097472586	28
0.6712291637799987	2.9227426170485367	5
8.835820986616847	-7.859711177412176	44
-5.012985555878353	-3.1836038538403133	72
-9.060159140165428	-9.093742027024533	85
3.558745696203272	0.7192622238801403	41
9.805669659962373	-0.5745860323676335	47
4.056097942586383	-5.4477991645586075	25
-5.010038054678885	8.508766172541584	94
6.658389030164446	-7.338873678132893	32
-7.433510985201941	2.3208760074194017	75
-7.930545742704252	7.701224876102284	82
2.6285266421170115	-4.0151019954054386	36
-9.519246974483897	-8.063742677563095	77
-5.628494318377654	3.199569456547003	69
-6.042668800590527	-3.8858808409708487	87
3.9276819569491392	-1.8021421582601886	27
3.0989902504280558	-4.364994638646552	36
5.092605778543046	-7.947246395949872	39
-9.663463907704195	2.58558914910643	88
8.081763296890106	2.084934510945205	28
-7.501492312785228	1.3797079203923774	75
-4.2700386691259515	5.481315087875407	13
1.153230602333288	2.375668476701181	17
1.527532451810178	9.150088780060777	15
-2.115894945746973	6.176374785855904	99
-0.3761907970621665	3.4172875292956504	1
9.845061063575853	2.023909509572389	37
0.3296475503549712	-5.509600688420889	70
-10.598477409113848	2.9863179905021777	93
6.602531380001777	-8.630440312450569	32
9.278982870271108	-0.1521914965597302	47
-7.7980806546571255	4.378230878800016	66
-3.8831638781073003	-4.696937805904398	61
-7.220154353952031	-8.442638000168559	85
-9.120611347376267	-2.8225406955906607	57
-9.849381595199732	6.567283454060668	76
8.493175482550054	4.6567612572129224	31
0.4672002579451085	-1.9046808074190358	45
-3.2116529798878783	-6.453870744407212	61
-2.1082275773499077	-6.617360809295478	78
-5.917510469066929	-8.365959815638734	68
5.879274498754562	1.6034905251168585	40
-6.433806326373856	-7.82739553777102	63
3.7545853986241076	-3.2966795198821113	36
-7.151638928777951	-4.650730104588825	87
-0.3296120241815377	-7.234860100889916	55
1.5803684999998096	-1.0926713026852966	46
-7.9548327012710125	6.877855528441485	73
5.881644271272686	-7.4249803401985455	32
-6.711377113283088	8.354231959632054	4
-9.314204372425172	1.8224594332387252	88
-9.232395012192661	-0.9832435015916128	57
-3.9084533030883164	-8.47955367890986	65
5.78132506234174	9.493285395880129	8
-5.724189166981124	-7.5473372855840815	58
-9.538125838686206	7.303704771785144	76
1.772406131049635	-2.9153079300415357	45
0.42594615689720605	-9.283146095964778	67
-1.6715707452855013	9.340117651198861	14
7.953052345425179	-6.689451854953408	44
1.0794904302357535	-3.1207797833401427	45
-7.268653546559167	6.525135505874432	73
-7.547691614963203	7.158338939050865	82
3.1380395329364346	6.889993966513426	19
-6.759827538695908	-2.868904747018728	95
-3.0717251495669906	-5.908700979950145	61
-4.4418929989548745	-7.72344274669945	65
-6.604623981462217	-2.517136775427641	95
5.074512958258798	0.27235948564503354	27
-8.730402439296471	3.8506326428443707	66
-4.7749355369772895	3.313562692174281	80
4.6373899591356755	-0.07631908251056096	27
-2.233216254458591	1.283059269450129	62
-0.6200635889685202	1.8715016845618737	3
-0.20892130224090344	0.44988589867092943	46
-12.51502122307609	-1.8591000910779063	83
4.661939978365988	10.13258536223217	16
4.087047079924983	-7.896742685101812	39
-8.347293759072214	6.611174214259055	73
-7.3026814946387635	5.317201100443198	73
9.422444329350244	-0.8113514328206448	47
4.144494830374347	7.5508847323307355	11
-5.312434452598909	-8.270317247812686	68
-2.696846921889489	3.174485318552296	97
4.459529708801486	-8.217995121541987	39
-10.269456660482643	4.856033824304669	93
0.7161659226465014	-9.7049270020171	67
-8.129143983907316	9.334618995701964	7
11.940723620096035	6.481414401742252	24
2.307774544498948	-10.150993693182526	60
-3.2511324712243193	-6.343458999900337	61
-6.95951485717938	-2.539569750183343	95
-5.465317424160949	-5.014844177372884	87
1.4602414871609675	10.41766024922339	15
3.9031339222551957	9.991345368484234	16
2.2954069548480707	3.4213685088984715	5
5.5104546505674925	-1.8117812709823782	30
-10.084725222623796	-9.335799865842944	74
7.125291385316951	1.1182053300713342	40
-5.438148357779948	-9.29916244071503	68
8.270208096382898	3.4504221568190285	28
1.984984931010338	10.093682420816972	15
-7.717217012184168	2.6360270759039452	69
9.865594098802212	3.4568100084536892	28
8.744886688287465	-2.4525075542689354	33
-6.436006113497052	3.2085941818570376	69
0.9908321376672451	-3.145719433076893	45
1.1594728247885175	-10.218637152279006	54
-0.7753271771942707	7.693817880075588	0
9.613760212295912	-0.02239095164533178	47
-10.124550595778425	4.6734031192372125	93
8.922852003834324	-2.4543207340867923	33
-8.519912300318454	-8.144885716814695	77
5.647917620921385	-8.797008650110447	42
-8.141351090826745	5.0236133000347145	73
-7.747577935539122	2.9797762656569784	66
-3.3409596519109295	5.803146118284122	13
-4.1479728455745235	9.122812760307033	94
5.684424125145366	-3.1163010062700947	52
-8.395935850071325	-4.331208051393354	79
1.3653611414389406	-8.864849595552187	53
5.187760802140678	0.9277127017763053	40
-5.416615030041108	-4.025937820952544	87
-5.812186186797053	-11.590760936461153	68
6.647546622185175	1.1529592107261337	40
-9.34543758367826	-1.6394260569861432	57
-3.160060857365784	-1.5289469957183703	96
-1.8476244293696367	-5.7112497327644824	84
-6.700522486112239	4.1410482538068205	69
4.515146701978248	-5.415462757719995	25
-4.818928408791496	2.8870964889139077	80
3.379763748909252	-9.811620167012697	60
-0.9182066851398526	2.731522103840292	1
7.441863926379332	2.4764042590082287	34
-8.125238953006496	2.914811187835723	66
2.3697189711345343	-4.631886168097106	36
7.464958683918937	-7.387844981423343	32
-4.1404846841867124	-3.1718117533933605	72
-11.010311142351004	-8.347565495673484	74
2.129365805629225	-5.449085560152685	51
-6.831900974438214	-6.537603377568669	63
4.28089334440981	-4.180777192831074	52
-4.785356041679197	-7.74751407536062	65
6.839836449443444	1.9498033189351467	40
-9.083258888656097	-9.186771099987523	85
8.513413468776788	3.0327422828745725	28
-5.183306517427426	-9.307185561662845	68
-4.491158776145582	-6.865826213734226	58
7.835775391672797	2.1027559067038	40
-1.9173118159519835	-5.033318910183907	84
-4.119581798070296	-5.704440273994765	61
0.7941181288582888	-5.637935514941494	51
6.717523109901881	-8.93810423122879	42
5.797920307279154	11.0243028943468	16
-6.286913052244746	-7.177776570980234	63
3.1346288554485175	2.8283216351884155	20
6.425328095652826	-3.842234179128761	48
-0.19404575080844078	-8.15499165541705	55
4.074155767553055	9.457163999453083	2
-4.514676300448441	-2.517400659732043	72
0.6520714897532498	1.0013033410085068	3
8.336240847826575	-2.471400489781689	48
-5.451699162281945	-8.743097667638438	68
-0.6260812490128755	1.4119709097617357	3
-0.05637302334563454	3.8670389899903825	10
-6.8203610903002625	-6.229271473793299	63
2.1868535987044826	0.4357252142343626	17
7.1378390121002955	6.706970490241305	43
-4.079844098380811	-1.9913879272214603	72
4.7016466171598434	-3.8168343539688427	52
9.018094322454347	3.8450670603052153	28
0.4331412532184642	0.34668105642076297	46
-5.471400918627895	-7.142871700401773	58
-7.15442051440435	1.454685127566712	75
4.484331877580297	-3.154141877548283	52
3.889052296574261	8.4617654408978	2
-3.3431550520019475	2.4091292074511332	97
0.5400618451873416	7.98535121994643	0
1.2774348165614569	-3.929964628884824	45
4.1592003837771445	-8.913466789810741	49
-10.599924941157344	6.58164734752135	76
-5.558926115783793	-5.847180103686342	58
1.2739416983299867	-0.9570200900497479	46
-8.255314728083672	2.583687235479996	66
-4.07077431472735	-7.761306631119463	65
0.8415070994796612	-7.930045563476327	81
2.311991986563658	-11.72833817035384	100
-4.776483064393815	-8.51982956674407	65
-0.25547698717347145	6.193670788591625	10
3.0823845369525564	-1.6981624756962554	26
2.1030504844222127	1.7712165236696285	17
-5.446089326709113	5.504001929759919	89
0.13033189309185378	-4.8559520470482065	70
2.420427211822998	-1.7136076398760212	26
-0.939345338794741	1.7786012210189084	3
-9.637479768377398	-9.968290823480931	74
